	decel	diff	dist	group	group_len	k	sil_score
2045	-4.077759061882929	-4.399461562201154	41.555861050876814	['BU:..', 'BU:.p.', 'DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	8	16	0.5554734148893651
2046	2.737112108338266	-1.6623494538628876	39.89351159701393	['BU:..', 'BU:.p.', 'DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	8	17	0.5472802205809504
2047	-0.5166510416167753	-2.179000495479663	37.714511101534264	['BU:..', 'BU:.p.', 'DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	8	18	0.5411187297246726
2048	-0.35471285479283665	-2.5337133502724996	35.180797751261764	['BU:..', 'BU:.p.', 'DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	8	19	0.5443191893733736
2049	-0.127212340654701	-2.6609256909272005	32.51987206033456	['BU:..', 'BU:.p.', 'DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	8	20	0.5659603557909293
2050	1.918389709686167	-0.7425359812410335	31.77733607909353	['BU:..', 'BU:.p.', 'DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	8	21	0.5490187019065582
2051	-1.2025986163542548	-1.9451345975952883	29.83220148149824	['BU:..', 'BU:.p.', 'DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	8	22	0.5564582047139451
2052	0.14685018672305716	-1.7982844108722311	28.03391707062601	['BU:..', 'BU:.p.', 'DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	8	23	0.5555586216880781
2053	0.40362961354782456	-1.3946547973244066	26.639262273301604	['BU:..', 'BU:.p.', 'DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	8	24	0.5640277230769807
2054	-0.050425012892766574	-1.4450798102171731	25.19418246308443	['BU:..', 'BU:.p.', 'DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	8	25	0.5680394781482102
2055	-0.2780479944029892	-1.7231278046201624	23.47105465846427	['BU:..', 'BU:.p.', 'DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	8	26	0.5633449128439596
2056	0.41114855340289935	-1.311979251217263	22.159075407247006	['BU:..', 'BU:.p.', 'DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	8	27	0.5735069077211892
2057	1.043981411000388	-0.267997840216875	21.89107756703013	['BU:..', 'BU:.p.', 'DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	8	28	0.5955728151396762
2058	-0.524400332502232	-0.792398172719107	21.098679394311024	['BU:..', 'BU:.p.', 'DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	8	29	0.5701808268663633
2059	0.0	0.0	318.61580794021654	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	1	
2060	0.0	-156.6589239507228	161.95688398949375	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	2	0.6211071862661158
2061	74.67211181061258	-81.98681214011022	79.97007184938353	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	3	0.666598152290843
2062	52.5965147066856	-29.390297433424614	50.579774415958916	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	4	0.6513933030503044
2063	13.954023178824421	-15.436274254600193	35.14350016135872	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	5	0.6662364898368159
2064	7.760507550195165	-7.675766704405028	27.467733456953695	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	6	0.6755841749418505
2065	1.8489357804288638	-5.826830923976164	21.64090253297753	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	7	0.6887846358052058
2066	1.692814564665298	-4.134016359310866	17.506886173666665	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	8	0.7319445161579063
2067	1.079332955179071	-3.0546834041317954	14.45220276953487	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	9	0.7470523520724416
2068	0.19485487219007247	-2.859828531941723	11.592374237593146	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	10	0.792189951421499
2069	1.2030046534543164	-1.6568238784874065	9.93555035910574	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	11	0.7951429683286751
2070	0.28667743740801477	-1.3701464410793918	8.565403918026348	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	12	0.8048674829673627
2071	0.005288515822144291	-1.3648579252572475	7.200545992769101	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	13	0.8160059808353904
2072	0.32094787889802046	-1.043910046359227	6.156635946409874	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	14	0.8277150935962094
2073	0.23791272267997954	-0.8059973236792475	5.350638622730626	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	15	0.8334782521678464
2074	-0.021415887343869677	-0.8274132110231172	4.523225411707509	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	16	0.8444656606653904
2075	0.19911997517126645	-0.6282932358518507	3.8949321758556583	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	17	0.8497572140126927
2076	0.31719083181856433	-0.3111024040332864	3.583829771822372	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	18	0.8516645453127546
2077	-0.05657121888542216	-0.36767362291870853	3.2161561489036634	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	19	0.8574441765954445
2078	0.06469153446017284	-0.3029820884585357	2.9131740604451277	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	20	0.8585206236277143
2079	0.055624402884916435	-0.24735768557361926	2.6658163748715085	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	21	0.8642260124709458
