	decel	diff	dist	group	group_len	k	sil_score
900	0.4260281752281472	-0.7680327844972439	22.13023540668854	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	19	0.3635069019774196
901	-0.1452228421615942	-0.9132556266588381	21.216979780029703	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	20	0.37446882021524414
902	-0.31222318184428843	-1.2254788085031265	19.991500971526577	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	21	0.38162575305280483
903	0.8882971538196038	-0.3371816546835227	19.654319316843054	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	22	0.37764968672931276
904	-0.40166728193077006	-0.7388489366142927	18.91547038022876	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	23	0.37757469060505205
905	0.2923346173214192	-0.44651431929287355	18.468956060935888	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	24	0.3827094390417716
906	0.06650784434899037	-0.3800064749438832	18.088949585992005	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	25	0.36742224665867146
907	-0.7173775016783352	-1.0973839766222184	16.991565609369786	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	26	0.3823928789874581
908	0.6814829283004684	-0.41590104832175	16.575664561048036	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	27	0.388153146300507
909	-0.3476079215835117	-0.7635089699052617	15.812155591142774	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	28	0.3959084160365348
910	0.6445912536477731	-0.11891771625748859	15.693237874885286	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	29	0.38659736587117627
911	-0.163019440106833	-0.2819371563643216	15.411300718520964	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	30	0.38064549030442224
912	-0.4320142491562855	-0.7139514055206071	14.697349313000357	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	31	0.3938029432320407
913	0.44890122264616394	-0.26505018287444315	14.432299130125914	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	32	0.3907928745889805
914	-0.21049672634218375	-0.4755469092166269	13.956752220909287	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	33	0.4031177849461616
915	0.28751677546083343	-0.18803013375579347	13.768722087153494	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	34	0.40098237348223886
916	-0.09128525213302119	-0.27931538588881466	13.489406701264679	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	35	0.39842605930886443
917	-0.47394680484542384	-0.7532621907342385	12.73614451053044	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	36	0.4083323747249595
918	0.562413793664291	-0.1908483970699475	12.545296113460493	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	37	0.41060349574227567
919	0.11437012112373424	-0.07647827594621326	12.46881783751428	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	38	0.40745350894262977
920	-0.32262084694777293	-0.3990991228939862	12.069718714620294	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	39	0.4043523027590851
921	0.14598684768350267	-0.2531122752104835	11.81660643940981	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	40	0.40877634972446714
922	-0.21100979382359064	-0.46412206903407416	11.352484370375736	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	41	0.419739091800789
923	0.47204952490858076	0.007927455874506606	11.360411826250242	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	42	0.4145733872997798
